Level,Date,Hour,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
L1,14.08.2021,15:00,Wigan,Rotherham,1,0,H,0,0,D,R Lewis,9,11,2,2,15,16,4,6,4,1,0,0,2.62,3.4,2.62
L1,17.08.2021,19:45,AFC Wimbledon,Gillingham,1,1,D,0,0,D,C Brook,16,5,7,3,17,15,3,3,4,4,0,1,1.95,3.3,4.2
L1,17.08.2021,19:45,Burton,Sunderland,1,0,H,0,0,D,D Bourne,12,20,1,7,10,6,5,9,2,2,0,0,3.5,3.3,2.15
L1,17.08.2021,19:45,Cheltenham,Ipswich,2,1,H,0,1,A,P Wright,9,12,4,3,9,8,2,5,3,1,0,0,2.87,3.1,2.62
L1,17.08.2021,19:45,Morecambe,Rotherham,0,1,A,0,0,D,D Webb,8,15,0,8,9,16,7,10,2,2,0,0,4.0,3.4,2.0
L1,17.08.2021,19:45,Oxford,Crewe,1,0,H,1,0,H,R Madley,13,7,1,1,11,12,9,3,2,3,0,0,1.7,3.75,5.0
L1,17.08.2021,19:45,Plymouth,Cambridge,1,1,D,0,0,D,C Sarginson,11,7,4,3,10,12,7,3,2,5,0,0,1.95,3.75,3.6
L1,17.08.2021,19:45,Portsmouth,Shrewsbury,1,0,H,1,0,H,T Kettle,9,10,2,4,12,13,5,4,1,1,0,0,1.66,3.8,5.25
L1,21.08.2021,13:00,Rotherham,Sheffield Weds,0,2,A,0,0,D,M Edwards,14,7,2,5,17,12,8,0,1,4,0,0,2.15,3.25,3.6
L1,21.08.2021,15:00,Bolton,Oxford,2,1,H,1,1,D,N Hair,14,13,4,7,7,17,7,6,0,3,0,0,2.62,3.5,2.6
L1,21.08.2021,15:00,Crewe,Accrington,0,1,A,0,1,A,D Drysdale,10,12,3,2,19,16,6,6,3,6,1,0,2.8,3.5,2.45
L1,21.08.2021,15:00,Doncaster,Portsmouth,0,0,D,0,0,D,C Boyeson,9,12,3,6,16,14,6,5,2,2,0,0,3.6,3.25,2.2
L1,21.08.2021,15:00,Fleetwood Town,Cheltenham,3,2,H,1,1,D,A Haines,8,15,6,7,5,7,7,9,1,4,0,0,2.3,3.2,3.3
L1,21.08.2021,15:00,Gillingham,Morecambe,2,1,H,1,1,D,T Nield,10,11,3,2,18,11,2,3,1,2,0,0,2.1,3.4,3.6
L1,21.08.2021,15:00,Ipswich,Milton Keynes Dons,2,2,D,1,0,H,J Smith,11,19,4,8,13,8,8,8,2,1,0,0,2.3,3.3,3.2
L1,21.08.2021,15:00,Shrewsbury,Plymouth,0,3,A,0,1,A,P Howard,17,5,1,4,19,8,11,1,2,1,0,0,2.3,3.4,3.1
L1,21.08.2021,15:00,Sunderland,AFC Wimbledon,1,0,H,0,0,D,J Oldham,12,5,6,2,13,11,8,3,3,1,0,0,1.66,3.8,5.25
L1,21.08.2021,15:00,Wycombe,Lincoln,1,0,H,1,0,H,J Bell,15,8,1,4,21,11,7,1,3,1,0,0,2.45,3.3,2.9
L1,28.08.2021,13:00,Rotherham,Doncaster,2,0,H,2,0,H,M Coy,15,9,6,1,8,8,2,4,3,0,0,1,1.57,4.0,6.0
L1,28.08.2021,15:00,Cambridge,Bolton,1,0,H,1,0,H,T Nield,6,13,3,1,12,11,2,5,4,3,0,0,3.1,3.4,2.3
L1,28.08.2021,15:00,Charlton,Crewe,2,0,H,2,0,H,J Bell,19,13,7,5,11,8,7,5,1,2,0,0,1.8,3.75,4.33
L1,28.08.2021,15:00,Ipswich,AFC Wimbledon,2,2,D,0,0,D,D Rock,11,11,5,4,7,12,4,6,1,3,0,0,2.0,3.5,3.8
L1,28.08.2021,15:00,Milton Keynes Dons,Accrington,2,0,H,1,0,H,D Bourne,12,13,5,2,13,13,1,5,4,2,0,0,2.2,3.5,3.25
L1,28.08.2021,15:00,Oxford,Lincoln,3,1,H,2,0,H,W Finnie,12,12,8,4,8,10,2,8,0,1,0,0,2.05,3.4,3.6
L1,28.08.2021,15:00,Shrewsbury,Gillingham,2,1,H,0,1,A,S Allison,11,10,5,3,9,10,6,7,0,1,1,1,2.45,3.2,3.1
L1,28.08.2021,15:00,Sunderland,Wycombe,3,1,H,2,0,H,J Busby,10,16,4,3,11,9,1,5,1,1,0,0,1.95,3.4,4.0
L1,28.08.2021,15:00,Wigan,Portsmouth,1,0,H,0,0,D,C Sarginson,4,10,2,2,14,12,2,3,1,0,0,0,2.75,3.3,2.62
L1,04.09.2021,15:00,Accrington,Shrewsbury,1,0,H,1,0,H,A Coggins,13,9,7,3,16,17,3,1,1,4,0,0,2.05,3.4,3.75
L1,04.09.2021,15:00,AFC Wimbledon,Oxford,3,1,H,0,1,A,B Huxtable,14,17,8,6,9,12,5,13,3,1,0,0,3.0,3.5,2.3
L1,04.09.2021,15:00,Cheltenham,Milton Keynes Dons,1,1,D,1,0,H,S Allison,10,14,4,3,17,6,1,4,3,2,0,0,2.45,3.3,2.9
L1,06.09.2021,20:00,Bolton,Burton,0,0,D,0,0,D,J Smith,25,10,4,1,7,17,14,3,2,3,0,1,2.05,3.5,3.4
L1,11.09.2021,15:00,Burton,Gillingham,1,1,D,0,1,A,C Boyeson,14,15,7,4,4,15,4,7,0,2,0,0,1.95,3.5,3.8
L1,11.09.2021,15:00,Charlton,Cheltenham,1,2,A,0,2,A,A Davies,14,16,1,8,6,14,3,3,2,1,0,0,1.95,3.5,3.8
L1,11.09.2021,15:00,Ipswich,Bolton,2,5,A,2,3,A,R Madley,7,14,3,7,11,14,1,6,1,2,0,0,2.15,3.4,3.3
L1,11.09.2021,15:00,Milton Keynes Dons,Portsmouth,1,0,H,0,0,D,M Edwards,13,6,6,2,10,19,6,7,2,1,0,0,2.3,3.3,3.0
L1,11.09.2021,15:00,Oxford,Wycombe,0,0,D,0,0,D,C Sarginson,11,9,4,2,12,15,8,8,4,1,0,0,2.25,3.5,3.1
L1,11.09.2021,15:00,Plymouth,Sheffield Weds,3,0,H,2,0,H,B Speedie,13,14,6,3,12,10,6,4,1,4,0,0,3.1,3.2,2.37
L1,11.09.2021,15:00,Wigan,Doncaster,2,1,H,1,1,D,T Nield,13,3,6,1,10,7,6,3,4,3,0,0,1.6,4.0,5.5
L1,18.09.2021,15:00,Accrington,Wigan,1,4,A,0,2,A,A Haines,13,17,5,8,6,13,2,9,2,2,0,0,2.8,3.5,2.45
L1,18.09.2021,15:00,AFC Wimbledon,Plymouth,0,1,A,0,0,D,T Nield,12,9,6,3,10,9,5,3,2,2,0,0,2.15,3.4,3.4
L1,18.09.2021,15:00,Bolton,Rotherham,0,2,A,0,2,A,J Bell,17,8,4,3,8,16,11,4,3,3,0,0,2.7,3.3,2.62
L1,18.09.2021,15:00,Cheltenham,Oxford,1,0,H,0,0,D,P Howard,9,11,1,5,9,11,8,10,2,1,0,0,2.75,3.3,2.6
L1,18.09.2021,15:00,Doncaster,Morecambe,1,0,H,0,0,D,W Finnie,12,11,5,3,10,4,6,6,0,0,0,0,2.6,3.3,2.75
L1,18.09.2021,15:00,Fleetwood Town,Sunderland,2,2,D,0,1,A,N Hair,12,14,4,5,8,12,7,4,2,1,0,0,3.75,3.3,2.1
L1,18.09.2021,15:00,Gillingham,Milton Keynes Dons,1,4,A,1,2,A,J Busby,8,19,5,10,10,3,2,8,1,2,1,0,2.75,3.5,2.5
L1,18.09.2021,15:00,Lincoln,Ipswich,0,1,A,0,1,A,B Speedie,10,5,2,2,3,14,8,3,1,2,0,0,2.3,3.1,3.4
L1,18.09.2021,15:00,Portsmouth,Cambridge,1,2,A,0,1,A,G Ward,8,8,2,4,10,8,7,10,3,3,0,0,1.61,4.0,5.5
L1,18.09.2021,15:00,Wycombe,Charlton,2,1,H,1,0,H,P Wright,17,13,6,1,11,16,7,10,0,5,0,0,2.2,3.4,3.3
L1,21.09.2021,19:45,Crewe,Morecambe,1,3,A,0,2,A,P Howard,13,13,9,4,8,10,6,3,0,3,0,0,2.15,3.3,3.5
L1,21.09.2021,19:45,Gillingham,Charlton,1,1,D,0,1,A,K Stroud,11,18,1,6,11,9,2,5,2,0,0,0,3.1,3.3,2.3
L1,21.09.2021,19:45,Portsmouth,Plymouth,2,2,D,1,0,H,C Brook,15,15,4,8,11,6,9,4,3,3,0,0,2.05,3.3,3.8
L1,25.09.2021,15:00,Cambridge,Fleetwood Town,2,2,D,1,1,D,P Howard,12,7,4,2,16,10,4,3,1,0,0,0,2.75,3.3,2.6
L1,25.09.2021,15:00,Charlton,Portsmouth,2,2,D,0,1,A,A Coggins,12,12,7,6,14,10,11,4,2,2,0,0,2.6,3.3,2.75
L1,25.09.2021,15:00,Ipswich,Sheffield Weds,1,1,D,0,1,A,A Davies,10,6,5,2,8,9,4,5,2,0,0,0,2.7,3.25,2.7
L1,25.09.2021,15:00,Morecambe,Accrington,3,3,D,2,2,D,M Edwards,8,25,3,9,11,10,4,7,1,1,1,0,2.8,3.4,2.5
L1,25.09.2021,15:00,Oxford,Gillingham,1,1,D,1,1,D,D Drysdale,25,7,7,4,7,11,12,2,0,2,0,0,1.75,3.8,4.5
L1,25.09.2021,15:00,Plymouth,Doncaster,2,1,H,0,0,D,T Kettle,16,13,10,4,13,16,7,7,4,5,0,0,1.8,3.8,4.5
L1,25.09.2021,15:00,Rotherham,Crewe,1,1,D,0,0,D,S Allison,23,3,4,3,12,8,8,0,1,1,1,0,1.5,4.5,6.0
L1,25.09.2021,15:00,Shrewsbury,AFC Wimbledon,2,1,H,1,1,D,J Bell,11,11,5,3,8,11,7,2,1,1,0,0,2.62,3.4,2.62
L1,25.09.2021,15:00,Wigan,Cheltenham,2,0,H,1,0,H,J Smith,15,9,5,2,11,7,6,3,3,1,0,0,1.75,3.75,4.75
L1,28.09.2021,19:45,Burton,Portsmouth,2,1,H,1,0,H,T Nield,14,12,6,2,21,5,6,5,3,4,0,0,2.55,3.2,2.87
L1,28.09.2021,19:45,Cambridge,Gillingham,0,2,A,0,1,A,J Bell,17,7,5,4,4,9,7,6,1,3,0,0,2.25,3.3,3.3
L1,28.09.2021,19:45,Charlton,Bolton,1,4,A,1,1,D,L Swabey,9,12,2,6,12,21,2,1,2,2,0,0,2.7,3.2,2.7
L1,28.09.2021,19:45,Ipswich,Doncaster,6,0,H,2,0,H,C Brook,11,1,7,1,6,11,8,0,1,2,0,0,1.7,3.6,5.0
L1,28.09.2021,19:45,Milton Keynes Dons,Fleetwood Town,3,3,D,2,2,D,P Wright,16,13,5,5,4,10,5,4,1,2,0,0,1.83,3.6,4.33
L1,28.09.2021,19:45,Oxford,Accrington,5,1,H,2,0,H,R Lewis,16,14,10,3,15,10,4,5,4,2,0,0,1.72,3.9,4.5
L1,28.09.2021,19:45,Plymouth,Crewe,1,1,D,0,1,A,N Hair,26,10,5,5,7,8,6,4,3,3,0,0,1.72,3.75,4.75
L1,28.09.2021,19:45,Rotherham,AFC Wimbledon,3,0,H,2,0,H,A Haines,14,4,6,1,15,9,7,1,1,1,0,0,1.66,3.8,5.25
L1,28.09.2021,19:45,Sunderland,Cheltenham,5,0,H,3,0,H,C Sarginson,22,6,10,2,4,10,8,3,0,3,0,0,1.66,3.8,5.25
L1,02.10.2021,15:00,Accrington,Ipswich,2,1,H,0,1,A,M Coy,10,2,3,1,13,12,4,3,2,1,0,0,3.1,3.25,2.37
L1,02.10.2021,15:00,AFC Wimbledon,Burton,1,1,D,0,0,D,L Swabey,14,8,2,2,10,7,5,7,0,2,0,0,2.25,3.4,3.25
L1,02.10.2021,15:00,Bolton,Shrewsbury,2,1,H,2,0,H,M Edwards,10,13,6,2,10,7,0,6,1,1,0,0,1.75,3.6,4.75
L1,02.10.2021,15:00,Cheltenham,Rotherham,0,2,A,0,0,D,D Drysdale,8,17,1,10,7,10,3,11,0,0,0,0,4.2,3.5,1.9
L1,02.10.2021,15:00,Crewe,Cambridge,2,2,D,2,0,H,T Reeves,8,15,3,3,10,13,3,9,2,0,0,0,2.3,3.25,3.25
L1,02.10.2021,15:00,Doncaster,Milton Keynes Dons,2,1,H,1,1,D,A Kitchen,6,8,3,5,14,12,3,7,3,1,0,0,5.0,3.6,1.75
L1,02.10.2021,15:00,Fleetwood Town,Charlton,1,2,A,0,1,A,O Langford,15,13,4,5,12,11,4,6,2,2,0,0,2.45,3.3,2.9
L1,02.10.2021,15:00,Gillingham,Wigan,0,2,A,0,0,D,N Hair,10,15,4,5,6,13,5,8,1,2,0,0,4.5,3.6,1.8
L1,02.10.2021,15:00,Lincoln,Plymouth,2,2,D,0,1,A,A Woolmer,10,13,3,4,15,9,4,6,4,2,0,0,2.37,3.2,3.2
L1,02.10.2021,15:00,Sheffield Weds,Oxford,1,2,A,0,1,A,A Haines,14,15,6,4,10,14,3,10,2,2,0,0,2.2,3.4,3.3
L1,02.10.2021,15:00,Wycombe,Morecambe,4,3,H,0,2,A,T Reeves,17,13,5,8,7,9,9,2,0,0,0,0,1.61,4.0,5.5
L1,09.10.2021,15:00,Ipswich,Shrewsbury,2,1,H,1,1,D,W Finnie,8,5,3,2,12,15,4,2,3,1,0,0,1.8,3.6,4.5
L1,09.10.2021,15:00,Plymouth,Burton,2,1,H,2,0,H,A Coggins,17,8,4,2,8,16,7,4,1,0,0,0,2.25,3.4,3.2
L1,09.10.2021,15:00,Sheffield Weds,Bolton,1,0,H,0,0,D,D Rock,8,12,2,1,15,10,3,4,2,2,0,0,2.3,3.25,3.2
L1,15.10.2021,19:45,Burton,Morecambe,3,2,H,2,1,H,M Coy,22,9,8,3,8,9,8,8,4,1,0,0,1.9,3.6,4.0
L1,16.10.2021,15:00,AFC Wimbledon,Sheffield Weds,2,2,D,0,1,A,C Sarginson,9,14,5,9,13,12,2,2,0,2,0,0,3.0,3.2,2.5
L1,16.10.2021,15:00,Cambridge,Ipswich,2,2,D,1,2,A,L Doughty,9,16,3,3,12,11,4,4,0,1,0,0,3.5,3.5,2.05
L1,16.10.2021,15:00,Cheltenham,Accrington,1,0,H,0,0,D,J Oldham,15,10,4,3,14,16,10,5,2,1,0,0,2.6,3.25,2.8
L1,16.10.2021,15:00,Fleetwood Town,Crewe,3,0,H,0,0,D,M Edwards,16,8,6,1,9,10,10,5,2,4,0,0,1.9,3.75,3.75
L1,16.10.2021,15:00,Gillingham,Sunderland,1,2,A,1,1,D,L Swabey,25,14,8,5,14,9,6,5,1,2,0,1,5.0,3.75,1.72
L1,16.10.2021,15:00,Lincoln,Charlton,2,1,H,0,0,D,D Webb,12,5,5,2,10,8,10,3,1,4,0,0,2.3,3.3,3.2
L1,16.10.2021,15:00,Oxford,Plymouth,1,3,A,1,2,A,J Bell,14,12,2,5,13,6,7,1,0,1,0,0,1.9,3.6,4.0
L1,16.10.2021,15:00,Shrewsbury,Milton Keynes Dons,1,0,H,0,0,D,C Brook,4,13,3,2,14,6,3,11,2,1,0,0,3.6,3.6,2.0
L1,19.10.2021,19:45,Charlton,Accrington,2,3,A,1,1,D,S Allison,16,16,6,9,16,14,8,5,4,3,0,0,2.2,3.4,3.3
L1,19.10.2021,19:45,Cheltenham,Morecambe,3,1,H,1,1,D,B Speedie,16,5,7,2,7,8,5,4,0,2,0,0,2.05,3.5,3.6
L1,19.10.2021,19:45,Crewe,Sunderland,0,4,A,0,2,A,C Boyeson,16,14,3,8,17,14,9,6,1,2,0,0,4.33,3.8,1.8
L1,19.10.2021,19:45,Fleetwood Town,Burton,0,1,A,0,1,A,S Mather,11,14,2,6,9,17,3,9,0,2,0,0,2.37,3.3,3.0
L1,19.10.2021,19:45,Lincoln,AFC Wimbledon,0,1,A,0,1,A,P Howard,16,12,4,1,7,6,5,3,3,3,0,0,2.25,3.3,3.3
L1,19.10.2021,19:45,Plymouth,Bolton,3,0,H,2,0,H,K Stroud,21,13,7,4,7,10,11,2,1,3,0,0,2.15,3.5,3.4
L1,19.10.2021,19:45,Portsmouth,Ipswich,0,4,A,0,1,A,J Smith,8,8,2,5,9,17,5,3,2,2,0,0,2.5,3.25,2.9
L1,19.10.2021,19:45,Rotherham,Wycombe,0,0,D,0,0,D,R Madley,8,10,2,1,14,8,7,5,2,1,0,0,1.75,3.75,4.75
L1,19.10.2021,19:45,Wigan,Milton Keynes Dons,1,2,A,1,2,A,D Drysdale,12,12,3,5,8,8,13,3,1,3,0,0,2.0,3.6,3.8
L1,23.10.2021,15:00,Accrington,Portsmouth,2,2,D,0,1,A,G Eltringham,13,19,3,9,8,16,5,6,2,2,0,0,2.87,3.3,2.45
L1,23.10.2021,15:00,Doncaster,Cheltenham,3,2,H,2,0,H,N Hair,12,20,5,7,7,8,6,6,1,0,0,0,3.1,3.25,2.37
L1,23.10.2021,15:00,Ipswich,Fleetwood Town,2,1,H,0,0,D,S Allison,16,7,5,4,13,12,5,2,2,3,0,0,1.61,4.0,5.25
L1,23.10.2021,15:00,Milton Keynes Dons,Rotherham,0,3,A,0,1,A,C Sarginson,11,11,2,5,6,20,3,7,1,1,0,0,2.9,3.2,2.5
L1,23.10.2021,15:00,Morecambe,Plymouth,1,1,D,1,1,D,M Edwards,15,15,4,6,10,8,3,4,1,2,0,0,3.8,3.6,1.95
L1,23.10.2021,15:00,Sheffield Weds,Lincoln,1,1,D,0,0,D,M Coy,12,10,3,5,11,10,10,5,0,1,0,0,2.0,3.4,3.8
L1,23.10.2021,15:00,Shrewsbury,Cambridge,4,1,H,1,0,H,S Mather,16,5,9,1,7,10,4,5,1,5,0,1,2.15,3.3,3.5
L1,23.10.2021,15:00,Sunderland,Charlton,0,1,A,0,0,D,D Drysdale,18,12,5,3,5,17,7,6,2,2,0,0,1.6,4.0,5.75
L1,23.10.2021,15:00,Wycombe,Crewe,2,1,H,1,0,H,S Martin,21,13,7,6,5,10,7,4,0,1,0,0,1.45,4.33,7.5
L1,26.10.2021,19:45,Doncaster,Cambridge,1,1,D,0,1,A,A Haines,12,9,5,0,10,6,7,3,2,1,0,0,2.2,3.3,3.4
L1,30.10.2021,15:00,Cambridge,AFC Wimbledon,1,0,H,0,0,D,T Reeves,10,5,2,2,9,8,7,3,3,2,0,0,2.8,3.5,2.4
L1,30.10.2021,15:00,Charlton,Doncaster,4,0,H,2,0,H,T Robinson,16,4,10,0,9,15,3,0,1,1,0,0,1.75,3.75,4.75
L1,30.10.2021,15:00,Crewe,Milton Keynes Dons,1,4,A,0,1,A,A Haines,5,10,1,4,13,8,4,2,1,1,0,0,4.0,3.75,1.85
L1,30.10.2021,15:00,Fleetwood Town,Wycombe,3,3,D,1,2,A,A Kitchen,16,23,6,5,5,16,7,7,1,3,0,0,3.5,3.4,2.1
L1,30.10.2021,15:00,Gillingham,Accrington,0,0,D,0,0,D,C Pollard,20,12,7,3,13,11,6,2,1,2,0,0,2.4,3.5,2.87
L1,30.10.2021,15:00,Lincoln,Shrewsbury,1,1,D,1,0,H,R Madley,17,17,7,7,11,11,4,8,2,2,0,0,2.05,3.5,3.6
L1,30.10.2021,15:00,Oxford,Morecambe,3,1,H,1,0,H,L Swabey,15,18,5,4,7,6,6,6,0,1,0,0,1.57,4.0,6.0
L1,30.10.2021,15:00,Plymouth,Ipswich,2,1,H,1,1,D,R Lewis,12,8,7,4,4,18,7,4,1,4,0,0,2.4,3.3,3.0
L1,30.10.2021,15:00,Rotherham,Sunderland,5,1,H,2,1,H,D Rock,20,7,8,4,13,22,5,0,2,2,0,1,1.95,3.5,3.8
L1,30.10.2021,15:00,Wigan,Burton,2,0,H,1,0,H,C Brook,24,3,6,0,12,9,11,2,2,1,0,1,1.7,3.6,5.0
L1,02.11.2021,19:45,Crewe,Doncaster,1,1,D,1,1,D,S Mather,4,13,2,4,12,15,6,2,0,5,0,0,2.25,3.4,3.2
L1,02.11.2021,19:45,Morecambe,Cambridge,0,2,A,0,1,A,R Madley,10,13,1,7,12,15,5,4,4,1,0,0,2.37,3.4,3.0
L1,02.11.2021,19:45,Portsmouth,Cheltenham,1,1,D,1,1,D,R Lewis,16,12,6,2,17,10,3,6,2,2,0,0,1.66,3.75,5.5
L1,02.11.2021,19:45,Wycombe,Ipswich,1,4,A,1,1,D,L Swabey,20,14,6,6,7,10,11,3,2,2,0,0,2.3,3.4,3.1
L1,12.11.2021,20:00,Bolton,Crewe,2,0,H,0,0,D,J Bell,14,7,5,2,7,17,8,0,1,4,0,0,1.66,4.0,5.0
L1,13.11.2021,15:00,Accrington,Plymouth,1,4,A,0,2,A,D Rock,18,9,2,7,9,9,9,6,2,2,0,0,3.1,3.6,2.2
L1,13.11.2021,15:00,Burton,Charlton,0,1,A,0,1,A,T Kettle,6,7,3,3,10,6,2,10,1,3,1,1,2.7,3.4,2.6
L1,13.11.2021,15:00,Sheffield Weds,Gillingham,1,1,D,0,1,A,J Busby,22,5,9,3,8,8,7,2,1,2,0,0,1.61,4.0,5.25
L1,13.11.2021,15:00,Wycombe,Portsmouth,0,1,A,0,0,D,N Hair,21,12,5,4,15,10,5,2,2,1,0,0,2.05,3.6,3.6
L1,20.11.2021,15:00,Accrington,Sheffield Weds,2,3,A,1,3,A,P Howard,11,14,5,5,9,11,6,9,2,2,0,0,3.3,3.4,2.2
L1,20.11.2021,15:00,Charlton,Plymouth,2,0,H,0,0,D,P Wright,14,8,5,3,7,11,11,5,1,2,0,0,2.5,3.4,2.8
L1,20.11.2021,15:00,Doncaster,Lincoln,0,0,D,0,0,D,R Lewis,12,13,2,1,9,12,5,9,1,2,0,0,3.5,3.5,2.05
L1,20.11.2021,15:00,Fleetwood Town,Morecambe,1,2,A,0,1,A,D Drysdale,17,20,4,7,10,7,9,6,0,2,1,0,2.0,3.5,3.6
L1,20.11.2021,15:00,Milton Keynes Dons,Burton,1,0,H,0,0,D,N Hair,10,7,3,0,5,13,2,11,1,3,0,0,1.8,3.7,4.5
L1,20.11.2021,15:00,Portsmouth,AFC Wimbledon,2,1,H,0,1,A,T Bramall,14,14,8,6,10,9,5,6,1,1,0,0,1.85,3.6,4.33
L1,20.11.2021,15:00,Rotherham,Cambridge,3,1,H,2,0,H,A Davies,22,10,11,3,9,8,7,2,2,0,0,0,1.4,4.5,7.5
L1,20.11.2021,15:00,Sunderland,Ipswich,2,0,H,0,0,D,T Nield,10,13,2,4,11,13,6,5,4,1,0,0,2.37,3.3,3.1
L1,20.11.2021,15:00,Wycombe,Bolton,1,0,H,0,0,D,J Oldham,19,18,7,4,12,9,8,11,2,0,0,0,1.95,3.5,3.9
L1,23.11.2021,19:45,Burton,Accrington,4,0,H,2,0,H,D Drysdale,18,8,7,2,12,13,8,1,0,2,0,0,2.1,3.5,3.5
L1,23.11.2021,19:45,Cambridge,Wigan,2,2,D,1,0,H,D Bourne,5,11,3,5,9,14,2,7,2,0,0,0,4.75,3.75,1.75
L1,23.11.2021,19:45,Gillingham,Cheltenham,0,2,A,0,1,A,J Linington,13,14,3,5,8,5,6,4,1,1,0,0,3.25,3.4,2.2
L1,23.11.2021,19:45,Ipswich,Rotherham,0,2,A,0,1,A,G Ward,5,11,1,3,14,12,3,5,1,3,0,0,2.9,3.3,2.45
L1,23.11.2021,19:45,Morecambe,Charlton,2,2,D,1,2,A,A Haines,7,16,2,4,10,17,3,6,2,2,0,0,3.8,3.5,1.95
L1,23.11.2021,19:45,Plymouth,Wycombe,0,3,A,0,0,D,A Young,27,16,4,7,6,13,7,3,2,4,0,0,2.45,3.3,2.9
L1,23.11.2021,19:45,Sheffield Weds,Milton Keynes Dons,2,1,H,0,0,D,R Madley,25,7,11,2,12,7,14,2,1,2,0,0,2.3,3.4,3.1
L1,23.11.2021,19:45,Shrewsbury,Sunderland,1,1,D,0,1,A,P Wright,10,20,3,4,8,4,6,5,0,1,1,0,3.5,3.4,2.15
L1,23.11.2021,20:00,Bolton,Doncaster,3,0,H,2,0,H,S Martin,20,6,5,1,6,9,14,4,1,0,0,1,1.7,3.8,5.0
L1,27.11.2021,15:00,AFC Wimbledon,Fleetwood Town,2,2,D,0,1,A,R Madley,9,13,3,5,9,9,1,7,1,2,0,0,2.0,3.5,3.8
L1,27.11.2021,15:00,Burton,Doncaster,2,0,H,0,0,D,P Wright,18,2,6,0,8,9,10,5,1,3,0,0,1.75,3.75,4.5
L1,27.11.2021,15:00,Cambridge,Sunderland,1,2,A,1,2,A,R Lewis,9,13,2,2,6,6,12,6,0,1,0,0,3.8,3.6,1.95
L1,27.11.2021,15:00,Gillingham,Portsmouth,0,1,A,0,0,D,D Whitestone,8,10,2,4,9,8,5,4,0,1,0,0,4.5,3.6,1.8
L1,27.11.2021,15:00,Morecambe,Milton Keynes Dons,0,4,A,0,2,A,R Welch,11,10,5,7,9,7,7,4,1,1,0,0,3.6,3.6,2.0
L1,27.11.2021,15:00,Plymouth,Wigan,1,2,A,1,1,D,A Woolmer,15,15,1,5,10,8,9,6,1,1,0,0,2.9,3.4,2.4
L1,27.11.2021,15:00,Sheffield Weds,Wycombe,2,2,D,1,1,D,D Drysdale,18,6,8,2,9,14,8,3,2,2,0,0,2.25,3.5,3.1
L1,27.11.2021,15:00,Shrewsbury,Charlton,1,0,H,0,0,D,T Nield,7,8,2,4,10,13,4,11,1,3,0,0,3.2,3.4,2.25
L1,28.11.2021,15:00,Ipswich,Crewe,2,1,H,2,0,H,J Oldham,13,11,4,3,20,8,5,5,2,1,0,0,1.44,4.5,7.5
L1,04.12.2021,15:00,Accrington,Fleetwood Town,5,1,H,1,0,H,T Nield,14,6,7,1,18,14,3,3,1,2,0,1,2.37,3.4,3.0
L1,04.12.2021,15:00,Sunderland,Oxford,1,1,D,1,1,D,J Simpson,17,9,3,3,11,11,5,3,2,2,0,0,2.2,3.4,3.2
L1,07.12.2021,19:45,Accrington,AFC Wimbledon,0,2,A,0,0,D,S Mather,15,11,5,3,8,18,9,5,2,0,0,0,2.5,3.4,2.8
L1,07.12.2021,19:45,Charlton,Ipswich,2,0,H,1,0,H,C Sarginson,21,8,10,0,8,15,7,4,1,1,0,0,2.5,3.4,2.75
L1,07.12.2021,19:45,Cheltenham,Cambridge,0,5,A,0,1,A,C Pollard,6,15,1,7,12,8,6,1,2,1,0,0,1.85,3.6,4.2
L1,07.12.2021,19:45,Crewe,Lincoln,2,0,H,0,0,D,D Bourne,16,11,6,2,11,17,1,6,1,1,0,1,3.1,3.4,2.3
L1,07.12.2021,19:45,Doncaster,Oxford,1,2,A,0,1,A,J Oldham,10,12,2,4,14,8,3,4,3,0,0,0,5.5,3.8,1.61
L1,07.12.2021,19:45,Wycombe,Burton,2,1,H,2,0,H,J Smith,16,13,4,2,4,10,6,1,1,3,0,0,1.95,3.6,4.0
L1,08.12.2021,19:45,Wigan,Shrewsbury,2,1,H,1,1,D,D Rock,12,11,6,2,13,14,4,1,1,2,0,0,1.61,3.8,5.5
L1,11.12.2021,15:00,Accrington,Bolton,1,0,H,1,0,H,A Young,18,8,6,2,8,13,7,2,3,0,0,0,2.9,3.5,2.37
L1,11.12.2021,15:00,Charlton,Cambridge,2,0,H,1,0,H,B Speedie,12,12,4,4,14,12,4,3,5,4,0,0,1.66,3.75,5.25
L1,11.12.2021,15:00,Cheltenham,Lincoln,2,2,D,1,0,H,T Nield,14,17,7,7,9,12,6,8,5,2,0,0,2.37,3.5,2.9
L1,11.12.2021,15:00,Crewe,Sheffield Weds,0,2,A,0,1,A,L Swabey,7,13,4,5,8,8,4,5,1,2,0,0,4.2,3.5,1.9
L1,11.12.2021,15:00,Doncaster,Shrewsbury,1,0,H,0,0,D,C Pollard,10,12,3,2,10,5,8,5,2,1,0,0,3.0,3.3,2.37
L1,11.12.2021,15:00,Fleetwood Town,Gillingham,2,1,H,1,0,H,S Martin,14,7,4,3,13,16,9,6,1,2,0,0,1.75,3.8,4.33
