Level,Date,Hour,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
L1,21.09.2019,15:00,Gillingham,Ipswich,0,1,A,0,1,A,C Sarginson,12,9,2,3,8,16,9,4,1,2,0,0,3.4,3.5,2.25
L1,21.09.2019,15:00,Milton Keynes Dons,Southend,0,1,A,0,1,A,A Coggins,19,11,4,4,5,11,10,2,1,4,0,0,1.65,4.2,5.5
L1,21.09.2019,15:00,Rotherham,Shrewsbury,0,0,D,0,0,D,C Boyeson,14,6,4,2,17,19,7,5,1,3,0,0,2.0,3.5,4.2
L1,21.09.2019,15:00,Tranmere,Burton,2,1,H,0,0,D,A Young,12,13,4,6,11,13,2,5,2,3,0,0,3.5,3.4,2.25
L1,28.09.2019,15:00,Bristol Rvs,Rotherham,1,0,H,0,0,D,M Salisbury,12,7,6,3,10,11,2,8,0,0,0,0,2.8,3.5,2.6
L1,28.09.2019,15:00,Coventry,Doncaster,1,1,D,0,1,A,J Adcock,22,10,5,3,8,11,9,1,3,1,0,0,2.25,3.4,3.5
L1,28.09.2019,15:00,Portsmouth,Bolton,1,0,H,0,0,D,D Drysdale,10,10,4,3,10,18,4,4,2,2,0,0,1.28,5.5,10.0
L1,28.09.2019,15:00,Rochdale,Wycombe,0,3,A,0,2,A,D Handley,10,6,3,3,11,17,8,0,1,1,0,0,3.0,3.5,2.45
L1,28.09.2019,15:00,Shrewsbury,Fleetwood Town,0,3,A,0,1,A,K Johnson,10,9,4,2,18,10,3,6,2,1,0,0,3.0,3.5,2.45
L1,28.09.2019,15:00,Sunderland,Milton Keynes Dons,2,1,H,2,0,H,P Marsden,18,10,6,5,16,13,7,7,3,3,0,0,1.66,3.8,6.0
L1,05.10.2019,15:00,Accrington,Oxford,2,2,D,0,1,A,M Coy,13,10,5,6,15,16,5,5,5,4,0,0,3.4,3.5,2.25
L1,05.10.2019,15:00,AFC Wimbledon,Rochdale,3,2,H,3,0,H,J Oldham,14,15,4,6,14,12,5,4,1,1,0,0,2.5,3.3,3.1
L1,05.10.2019,15:00,Fleetwood Town,Ipswich,0,1,A,0,0,D,C Boyeson,6,7,0,2,17,19,7,4,4,4,0,1,2.37,3.4,3.2
L1,05.10.2019,15:00,Lincoln,Sunderland,2,0,H,1,0,H,B Huxtable,11,13,3,3,13,15,2,7,3,5,0,0,3.25,3.4,2.37
L1,05.10.2019,15:00,Rotherham,Coventry,4,0,H,2,0,H,D Handley,18,13,9,2,15,5,4,6,2,1,0,1,2.37,3.5,3.1
L1,12.10.2019,15:00,Blackpool,Rotherham,1,2,A,0,0,D,C Pollard,12,6,4,3,18,15,9,3,5,4,0,0,2.7,3.4,2.75
L1,12.10.2019,15:00,Peterboro,Lincoln,2,0,H,0,0,D,M Edwards,14,11,5,3,15,8,6,9,1,3,1,0,1.9,3.75,4.33
L1,12.10.2019,15:00,Portsmouth,Gillingham,0,0,D,0,0,D,G Salisbury,12,6,3,1,15,19,8,3,1,5,0,0,1.7,4.0,5.5
L1,12.10.2019,15:00,Southend,AFC Wimbledon,1,4,A,1,2,A,S Hooper,15,21,3,9,11,13,11,8,3,3,0,0,2.87,3.4,2.6
L1,13.10.2019,12:00,Coventry,Tranmere,0,1,A,0,0,D,D Drysdale,19,3,1,1,10,12,6,1,1,3,0,0,1.72,3.8,5.5
L1,19.10.2019,15:00,Bolton,Rochdale,1,3,A,0,0,D,A Coggins,14,14,5,5,11,11,5,1,2,3,0,0,2.8,3.6,2.55
L1,19.10.2019,15:00,Fleetwood Town,Burton,4,1,H,1,1,D,C Sarginson,14,16,9,3,14,5,3,7,1,2,0,0,2.15,3.6,3.5
L1,19.10.2019,15:00,Wycombe,Sunderland,1,0,H,1,0,H,K Johnson,14,7,5,1,12,11,4,5,1,1,0,0,2.75,3.4,2.7
L1,22.10.2019,19:45,Bristol Rvs,Bolton,0,2,A,0,1,A,T Kettle,13,12,3,5,8,13,5,4,2,1,0,0,1.53,4.2,5.75
L1,22.10.2019,19:45,Burton,AFC Wimbledon,1,0,H,1,0,H,D Handley,17,8,7,0,12,11,10,2,1,1,0,0,1.53,4.5,6.5
L1,22.10.2019,19:45,Rochdale,Milton Keynes Dons,2,0,H,1,0,H,R Lewis,19,12,3,2,8,10,8,3,1,2,0,0,2.37,3.7,3.0
L1,22.10.2019,19:45,Sunderland,Tranmere,5,0,H,3,0,H,C Boyeson,16,8,6,3,10,15,3,8,1,2,0,0,1.5,4.5,7.5
L1,23.10.2019,19:45,Coventry,Fleetwood Town,2,1,H,0,1,A,M Salisbury,13,19,5,6,12,6,3,7,0,2,0,0,2.45,3.4,3.1
L1,26.10.2019,15:00,Bristol Rvs,Portsmouth,2,2,D,0,1,A,D Handley,14,18,1,5,6,15,9,5,2,4,0,0,3.2,3.4,2.37
L1,26.10.2019,15:00,Burton,Blackpool,0,0,D,0,0,D,C Boyeson,18,7,3,2,13,15,15,2,0,1,0,1,2.0,3.6,4.0
L1,26.10.2019,15:00,Fleetwood Town,Milton Keynes Dons,1,0,H,0,0,D,M Edwards,17,5,3,0,9,14,13,0,0,3,0,0,1.61,4.33,5.75
L1,26.10.2019,15:00,Oxford,Rochdale,3,0,H,2,0,H,N Kinseley,30,5,8,0,8,6,12,2,1,0,0,1,1.53,4.5,6.5
L1,26.10.2019,15:00,Peterboro,Coventry,2,2,D,0,1,A,A Young,19,12,8,6,13,16,12,2,3,4,0,0,1.95,3.8,4.0
L1,26.10.2019,15:00,Rotherham,Wycombe,0,1,A,0,1,A,N Hair,10,6,0,3,14,16,10,6,4,3,0,0,2.0,3.6,4.0
L1,26.10.2019,15:00,Shrewsbury,Sunderland,1,0,H,1,0,H,J Gillett,5,16,2,2,10,9,2,7,1,2,0,0,3.4,3.4,2.3
L1,02.11.2019,15:00,Blackpool,Peterboro,4,3,H,2,2,D,J Oldham,11,15,3,4,20,13,8,2,3,1,0,0,2.9,3.5,2.5
L1,02.11.2019,15:00,Doncaster,Burton,2,2,D,1,1,D,N Hair,15,22,11,6,13,14,6,10,1,1,0,0,2.4,3.6,3.0
L1,02.11.2019,15:00,Gillingham,Rotherham,0,3,A,0,2,A,L Swabey,10,10,2,6,6,17,5,3,0,1,0,0,3.0,3.4,2.5
L1,02.11.2019,15:00,Rochdale,Bristol Rvs,1,2,A,1,2,A,M Coy,16,9,8,2,9,13,9,2,0,2,0,0,2.62,3.4,2.87
L1,02.11.2019,15:00,Sunderland,Southend,1,0,H,1,0,H,T Kettle,18,6,5,1,12,12,3,1,2,1,0,0,1.33,5.5,11.0
L1,02.11.2019,15:00,Wycombe,Shrewsbury,1,0,H,0,0,D,B Huxtable,7,15,2,2,17,16,3,1,0,1,0,1,2.15,3.6,3.5
L1,05.11.2019,19:45,Portsmouth,Southend,4,1,H,1,0,H,L Swabey,25,13,8,3,10,16,8,2,1,1,0,0,1.3,5.75,11.0
L1,05.11.2019,19:45,Shrewsbury,Peterboro,1,0,H,1,0,H,D Handley,5,8,1,2,16,11,7,4,3,3,0,0,3.2,3.6,2.3
L1,16.11.2019,15:00,Bolton,Milton Keynes Dons,1,0,H,0,0,D,A Madley,19,14,7,3,16,9,12,4,2,1,0,1,2.6,3.5,2.8
L1,16.11.2019,15:00,Coventry,Rochdale,2,1,H,1,1,D,M Edwards,23,15,7,3,7,6,6,8,1,1,0,0,1.65,4.2,5.5
L1,16.11.2019,15:00,Gillingham,Lincoln,1,0,H,1,0,H,C Pollard,14,5,2,1,16,17,4,3,2,2,0,0,2.7,3.4,2.75
L1,16.11.2019,15:00,Rotherham,Accrington,1,0,H,1,0,H,D Handley,14,14,4,1,16,13,7,7,3,3,1,0,1.8,3.9,4.75
L1,23.11.2019,15:00,AFC Wimbledon,Gillingham,1,0,H,1,0,H,K Johnson,7,16,2,3,17,13,4,9,4,2,0,1,3.2,3.4,2.37
L1,23.11.2019,15:00,Rochdale,Portsmouth,0,3,A,0,1,A,J Adcock,8,16,2,4,9,6,8,2,0,0,0,0,4.33,4.0,1.83
L1,23.11.2019,15:00,Shrewsbury,Bristol Rvs,3,4,A,1,2,A,G Salisbury,6,13,3,6,12,6,6,4,3,3,0,0,2.25,3.3,3.6
L1,23.11.2019,15:00,Wycombe,Doncaster,1,0,H,0,0,D,M Salisbury,13,12,4,1,15,14,10,4,0,1,0,1,2.4,3.5,3.1
L1,26.11.2019,19:45,Ipswich,Wycombe,0,0,D,0,0,D,A Young,17,12,0,3,14,24,6,4,5,6,0,0,1.95,3.6,4.33
L1,26.11.2019,19:45,Portsmouth,Rotherham,3,2,H,2,1,H,A Coggins,16,14,8,5,18,15,2,6,1,2,0,0,2.05,3.6,3.8
L1,26.11.2019,19:45,Sunderland,Burton,1,2,A,1,1,D,R Lewis,10,10,5,4,15,13,4,3,1,3,0,0,2.15,3.4,3.7
L1,03.12.2019,19:45,Burton,Southend,1,1,D,0,1,A,D Drysdale,9,8,1,5,12,16,5,6,1,3,1,0,1.33,6.0,9.5
L1,07.12.2019,15:00,Blackpool,Fleetwood Town,3,1,H,1,0,H,A Coggins,11,14,4,2,17,9,1,4,4,2,0,0,2.4,3.5,3.1
L1,07.12.2019,15:00,Bolton,AFC Wimbledon,2,2,D,0,1,A,M Edwards,13,15,4,6,8,17,7,2,0,1,0,0,2.3,3.5,3.3
L1,07.12.2019,15:00,Bristol Rvs,Southend,4,2,H,0,2,A,J Oldham,18,14,6,4,10,12,8,5,3,2,0,0,1.53,4.33,7.0
L1,07.12.2019,15:00,Coventry,Ipswich,1,1,D,0,1,A,D Drysdale,15,6,4,1,8,13,5,5,0,3,0,0,2.45,3.4,3.1
L1,07.12.2019,15:00,Rotherham,Rochdale,0,1,A,0,1,A,C Sarginson,12,7,6,2,7,15,8,3,2,2,0,0,1.6,4.33,6.0
L1,07.12.2019,15:00,Tranmere,Accrington,1,1,D,1,1,D,T Harrington,9,14,4,6,11,12,4,8,0,1,0,0,2.7,3.6,2.62
L1,14.12.2019,15:00,Accrington,Portsmouth,4,1,H,1,1,D,M Coy,18,11,6,3,16,12,6,5,1,1,0,0,3.5,3.5,2.2
L1,14.12.2019,15:00,AFC Wimbledon,Doncaster,2,1,H,0,1,A,N Kinseley,7,20,3,6,10,11,3,5,0,3,0,0,3.75,3.6,2.1
L1,14.12.2019,15:00,Fleetwood Town,Gillingham,1,1,D,0,0,D,G Salisbury,7,8,3,1,7,17,8,4,1,5,0,0,1.83,3.5,4.33
L1,14.12.2019,15:00,Ipswich,Bristol Rvs,1,2,A,1,2,A,J Adcock,22,12,4,3,6,8,13,3,2,1,0,1,1.9,3.75,4.33
L1,14.12.2019,15:00,Lincoln,Tranmere,1,0,H,0,0,D,C Boyeson,12,5,1,1,18,7,6,5,3,0,0,1,1.72,3.75,5.5
L1,14.12.2019,15:00,Milton Keynes Dons,Oxford,1,0,H,0,0,D,T Kettle,15,11,2,1,14,26,7,5,5,3,0,0,4.0,3.75,1.95
L1,14.12.2019,15:00,Peterboro,Bolton,1,0,H,1,0,H,P Wright,14,8,4,2,13,20,7,2,1,2,0,0,1.44,5.25,7.0
L1,14.12.2019,15:00,Wycombe,Burton,2,0,H,1,0,H,N Hair,10,11,4,1,15,14,4,9,2,2,0,0,2.4,3.4,3.2
L1,21.12.2019,13:00,Gillingham,Milton Keynes Dons,3,1,H,2,0,H,N Kinseley,10,8,6,3,14,8,5,9,1,1,0,0,1.95,3.6,4.2
L1,21.12.2019,15:00,Burton,Rochdale,3,1,H,2,1,H,G Salisbury,22,13,7,2,10,10,8,3,0,0,0,0,1.65,3.9,6.0
L1,21.12.2019,15:00,Coventry,Lincoln,1,0,H,1,0,H,D Handley,15,4,6,2,9,10,7,7,0,0,0,0,2.0,3.5,4.2
L1,21.12.2019,15:00,Oxford,Wycombe,1,0,H,1,0,H,L Swabey,21,7,6,3,12,12,12,0,4,3,0,1,2.2,3.4,3.6
L1,21.12.2019,15:00,Portsmouth,Ipswich,1,0,H,0,0,D,B Huxtable,15,8,8,2,10,22,5,2,3,5,0,1,2.2,3.4,3.6
L1,21.12.2019,15:00,Rotherham,Fleetwood Town,2,2,D,0,1,A,P Wright,11,16,5,7,13,11,6,9,3,1,0,0,2.15,3.6,3.5
L1,26.12.2019,15:00,Blackpool,Accrington,0,1,A,0,0,D,M Salisbury,9,12,5,4,13,10,6,3,2,3,0,0,2.4,3.4,3.1
L1,26.12.2019,15:00,Bristol Rvs,AFC Wimbledon,1,2,A,1,0,H,R Lewis,7,14,4,5,15,20,1,7,2,3,0,0,1.75,4.0,5.0
L1,26.12.2019,15:00,Shrewsbury,Rotherham,1,2,A,0,0,D,M Edwards,3,16,2,5,21,14,4,6,3,0,0,0,2.9,3.3,2.62
L1,26.12.2019,15:00,Southend,Milton Keynes Dons,2,2,D,1,1,D,N Hair,18,12,7,7,14,16,7,4,2,3,0,0,3.3,3.6,2.25
L1,29.12.2019,15:00,Accrington,Burton,2,0,H,1,0,H,C Sarginson,18,11,7,2,11,16,10,2,2,2,0,0,2.6,3.4,2.87
L1,29.12.2019,15:00,Bolton,Shrewsbury,1,1,D,1,0,H,M Salisbury,7,25,3,6,9,9,6,8,0,0,1,0,3.2,3.25,2.25
L1,29.12.2019,15:00,Doncaster,Sunderland,1,2,A,1,1,D,C Boyeson,7,11,3,5,13,13,0,6,1,4,0,0,2.55,3.5,2.9
L1,29.12.2019,15:00,Fleetwood Town,Bristol Rvs,0,0,D,0,0,D,P Marsden,22,8,8,1,12,7,7,0,3,3,0,0,1.72,3.8,5.5
L1,29.12.2019,15:00,Lincoln,Ipswich,5,3,H,2,1,H,J Oldham,16,13,9,3,10,20,7,7,2,3,0,0,2.87,3.4,2.6
L1,29.12.2019,15:00,Wycombe,Coventry,1,4,A,1,3,A,K Johnson,9,12,2,6,13,6,2,2,3,2,0,0,2.6,3.4,2.9
L1,01.01.2020,15:00,Gillingham,Portsmouth,1,1,D,0,1,A,A Young,13,13,7,4,11,19,7,5,1,3,0,0,2.8,3.25,2.5
L1,01.01.2020,15:00,Lincoln,Peterboro,2,1,H,0,1,A,C Sarginson,18,10,7,4,14,16,5,4,4,4,0,1,3.0,3.25,2.37
L1,01.01.2020,15:00,Rotherham,Blackpool,2,1,H,1,1,D,J Adcock,12,8,5,4,10,15,10,4,1,3,0,0,2.0,3.5,3.6
L1,01.01.2020,15:00,Wycombe,Ipswich,1,1,D,0,0,D,R Lewis,12,10,1,5,17,17,0,4,0,2,0,0,2.3,3.2,3.1
L1,11.01.2020,15:00,Bristol Rvs,Doncaster,0,2,A,0,0,D,B Huxtable,8,13,1,4,9,16,7,11,2,1,0,0,3.1,3.4,2.45
L1,11.01.2020,15:00,Coventry,Milton Keynes Dons,1,1,D,1,0,H,C Boyeson,7,5,4,2,12,14,4,3,1,0,0,0,1.65,4.2,5.5
L1,11.01.2020,15:00,Peterboro,Gillingham,0,0,D,0,0,D,K Johnson,11,15,7,2,12,10,1,12,0,2,1,0,2.25,3.5,3.4
L1,11.01.2020,15:00,Portsmouth,AFC Wimbledon,2,1,H,1,0,H,T Kettle,15,5,5,2,17,15,3,2,1,2,0,1,1.5,4.5,7.5
L1,11.01.2020,15:00,Southend,Tranmere,0,0,D,0,0,D,A Young,14,9,3,3,8,17,5,7,1,5,0,0,2.7,3.6,2.62
L1,14.01.2020,19:45,Burton,Milton Keynes Dons,1,0,H,1,0,H,M Coy,7,19,3,3,13,12,1,6,1,2,0,0,1.72,3.8,5.5
L1,14.01.2020,19:45,Lincoln,Bolton,5,1,H,1,0,H,N Hair,18,7,8,2,7,10,3,4,1,1,0,0,1.53,4.33,7.0
L1,18.01.2020,15:00,Accrington,Southend,1,2,A,1,1,D,A Coggins,20,13,5,6,9,12,6,6,1,0,0,0,1.53,4.5,6.5
L1,18.01.2020,15:00,AFC Wimbledon,Peterboro,1,0,H,0,0,D,D Drysdale,8,18,5,2,12,8,4,10,1,2,0,0,3.8,3.75,2.0
L1,18.01.2020,15:00,Doncaster,Coventry,0,1,A,0,1,A,M Edwards,13,11,4,4,15,14,7,6,1,2,0,0,2.62,3.5,2.8
L1,18.01.2020,15:00,Fleetwood Town,Shrewsbury,2,2,D,0,1,A,C Sarginson,16,11,4,3,8,10,7,4,0,1,0,0,1.9,3.5,4.75
L1,18.01.2020,15:00,Gillingham,Oxford,1,1,D,0,1,A,N Hair,10,11,3,2,22,16,5,5,1,3,0,0,2.62,3.5,2.8
L1,24.01.2020,19:45,Sunderland,Doncaster,0,0,D,0,0,D,J Adcock,12,8,3,1,5,13,6,2,2,1,0,0,1.8,3.75,5.0
L1,25.01.2020,15:00,Bristol Rvs,Fleetwood Town,0,0,D,0,0,D,C Pollard,6,13,2,4,14,11,3,4,2,1,0,0,4.0,3.6,2.0
L1,25.01.2020,15:00,Burton,Accrington,1,1,D,1,1,D,K Johnson,10,10,2,3,8,14,5,2,3,3,0,0,2.0,3.6,4.0
L1,25.01.2020,15:00,Ipswich,Lincoln,1,0,H,1,0,H,L Swabey,13,5,4,1,10,15,10,5,3,2,0,0,2.05,3.6,3.8
L1,25.01.2020,15:00,Rochdale,Gillingham,2,2,D,1,1,D,P Marsden,12,15,3,6,15,17,2,8,1,1,0,0,3.75,3.25,2.2
L1,28.01.2020,19:45,Doncaster,Southend,3,1,H,2,0,H,D Drysdale,17,8,5,3,8,10,7,0,0,1,0,0,1.45,4.5,8.5
L1,28.01.2020,19:45,Rotherham,Ipswich,1,0,H,1,0,H,A Coggins,15,5,5,2,18,11,7,3,2,2,0,0,2.1,3.25,4.1
L1,28.01.2020,19:45,Wycombe,Blackpool,2,1,H,2,0,H,T Kettle,10,12,4,4,7,14,5,5,1,1,0,0,2.45,3.3,3.2
L1,29.01.2020,19:45,Tranmere,Sunderland,0,1,A,0,0,D,A Coggins,8,5,2,1,14,14,2,3,2,3,1,0,5.5,3.8,1.72
L1,01.02.2020,15:00,Accrington,AFC Wimbledon,2,1,H,2,0,H,J Oldham,13,7,4,1,11,14,3,0,0,0,1,0,1.75,3.8,5.25
L1,01.02.2020,15:00,Milton Keynes Dons,Wycombe,2,0,H,0,0,D,D Handley,8,9,4,1,11,13,4,9,1,2,0,0,2.55,3.5,2.87
L1,01.02.2020,15:00,Portsmouth,Sunderland,2,0,H,1,0,H,C Sarginson,17,5,4,2,10,14,5,6,2,3,0,0,2.2,3.2,3.9
L1,01.02.2020,15:00,Rochdale,Shrewsbury,1,0,H,0,0,D,C Boyeson,9,15,4,4,5,11,1,2,0,1,0,0,2.87,3.3,2.7
L1,01.02.2020,15:00,Rotherham,Burton,3,2,H,1,1,D,J Adcock,19,14,7,9,11,7,7,5,1,1,0,0,1.9,3.75,4.2
L1,07.02.2020,19:45,Lincoln,Rotherham,0,1,A,0,0,D,M Coy,7,15,2,3,9,20,1,3,2,1,0,0,3.3,3.5,2.15
L1,08.02.2020,15:00,Burton,Gillingham,0,0,D,0,0,D,A Young,7,17,3,3,15,18,6,9,2,2,1,0,2.25,3.3,3.25
L1,08.02.2020,15:00,Doncaster,Rochdale,1,1,D,1,0,H,N Hair,12,7,5,2,7,6,7,5,1,0,0,0,1.57,4.0,6.0
L1,08.02.2020,15:00,Shrewsbury,Milton Keynes Dons,1,1,D,0,0,D,P Wright,17,16,8,2,14,4,3,2,1,2,0,0,2.5,3.3,2.9
L1,08.02.2020,15:00,Tranmere,Portsmouth,0,2,A,0,1,A,M Salisbury,16,9,2,4,9,15,6,3,1,2,0,0,5.25,3.9,1.65
L1,11.02.2020,19:45,Blackpool,Gillingham,2,3,A,1,0,H,D Handley,15,11,4,4,17,16,4,7,1,1,0,0,2.62,3.1,2.87
L1,11.02.2020,19:45,Doncaster,Bolton,2,1,H,1,0,H,J Oldham,17,11,7,5,10,10,4,5,2,0,0,0,1.44,4.5,7.0
L1,11.02.2020,19:45,Peterboro,Southend,4,0,H,0,0,D,C Boyeson,16,12,8,2,10,16,4,4,0,5,0,0,1.28,5.75,10.0
L1,11.02.2020,19:45,Sunderland,Rochdale,3,0,H,3,0,H,G Salisbury,12,2,6,1,8,9,7,0,0,1,0,0,1.36,4.75,9.0
L1,11.02.2020,19:45,Tranmere,Bristol Rvs,0,0,D,0,0,D,N Hair,16,15,3,3,10,16,5,2,2,2,0,0,2.45,3.3,2.9
L1,11.02.2020,19:45,Wycombe,Fleetwood Town,0,1,A,0,0,D,K Johnson,10,18,1,6,17,11,4,7,3,2,0,1,2.55,3.3,2.75
L1,15.02.2020,15:00,Accrington,Lincoln,4,3,H,1,1,D,C Pollard,14,10,7,6,15,16,3,6,5,1,0,0,2.2,3.5,3.2
L1,15.02.2020,15:00,Bolton,Wycombe,0,2,A,0,1,A,G Salisbury,11,7,4,3,17,12,3,2,4,2,0,0,3.2,3.4,2.25
L1,15.02.2020,15:00,Bristol Rvs,Blackpool,2,1,H,0,1,A,B Huxtable,19,13,4,6,11,8,6,13,1,1,0,1,2.9,3.2,2.5
L1,15.02.2020,15:00,Fleetwood Town,Peterboro,2,1,H,1,0,H,M Coy,10,6,3,3,11,14,3,3,2,1,0,0,2.6,3.4,2.7
L1,15.02.2020,15:00,Oxford,Sunderland,0,1,A,0,1,A,K Johnson,10,6,3,1,13,10,8,5,1,0,0,0,2.87,3.3,2.5
L1,15.02.2020,15:00,Rotherham,AFC Wimbledon,2,2,D,0,1,A,M Salisbury,22,5,9,3,18,16,12,6,0,2,0,0,1.33,5.5,8.5
L1,18.02.2020,19:45,Southend,Gillingham,0,1,A,0,0,D,T Kettle,6,7,3,1,11,17,0,6,2,2,0,0,6.0,4.33,1.5
L1,22.02.2020,15:00,AFC Wimbledon,Blackpool,0,0,D,0,0,D,N Hair,14,12,4,2,11,12,9,9,0,1,0,0,3.0,3.2,2.45
L1,22.02.2020,15:00,Rochdale,Coventry,1,2,A,0,1,A,C Sarginson,11,16,4,4,10,8,4,9,3,1,0,0,4.75,3.5,1.8
L1,25.02.2020,19:45,Blackpool,Bolton,2,1,H,1,0,H,P Marsden,11,16,4,2,9,11,10,4,2,2,0,0,1.57,4.0,6.0
L1,25.02.2020,19:45,Coventry,Rotherham,1,1,D,0,1,A,C Pollard,8,8,2,4,12,16,4,4,1,3,0,0,2.45,3.0,3.2
L1,25.02.2020,19:45,Portsmouth,Milton Keynes Dons,3,1,H,1,1,D,K Johnson,17,13,7,6,19,12,10,3,2,2,0,1,1.55,4.2,6.0
L1,25.02.2020,19:45,Shrewsbury,Tranmere,2,3,A,0,2,A,J Oldham,17,12,6,6,18,12,6,12,1,3,0,0,1.75,3.6,5.0
L1,28.02.2020,19:45,Portsmouth,Rochdale,3,0,H,1,0,H,N Kinseley,23,8,8,3,7,13,6,3,1,3,0,0,1.33,5.25,9.0
L1,29.02.2020,15:00,Blackpool,Ipswich,2,1,H,1,0,H,C Sarginson,7,15,4,7,11,8,10,4,3,1,0,0,2.75,3.1,2.75
L1,29.02.2020,15:00,Bristol Rvs,Shrewsbury,0,1,A,0,0,D,A Young,4,13,1,5,14,18,1,4,2,5,0,0,2.5,3.4,2.8
L1,29.02.2020,15:00,Burton,Peterboro,1,1,D,0,0,D,B Huxtable,9,7,2,3,9,10,4,4,1,2,0,0,2.8,3.4,2.5
L1,29.02.2020,15:00,Oxford,Southend,2,1,H,1,1,D,L Swabey,12,9,3,5,14,20,5,6,1,1,0,0,1.25,5.75,13.0
L1,01.03.2020,12:00,Coventry,Sunderland,1,0,H,1,0,H,M Salisbury,10,9,4,2,12,14,1,7,1,0,0,0,2.55,3.3,2.8
L1,03.03.2020,19:45,Ipswich,Fleetwood Town,0,1,A,0,1,A,N Hair,5,7,2,3,14,14,8,3,1,1,0,0,2.45,3.3,2.9
L1,07.03.2020,15:00,AFC Wimbledon,Bolton,0,0,D,0,0,D,M Edwards,15,10,1,0,11,6,12,5,0,0,0,0,2.05,3.6,3.4
L1,07.03.2020,15:00,Ipswich,Coventry,0,1,A,0,1,A,T Kettle,6,8,2,2,14,15,5,3,3,3,0,0,2.62,3.2,2.75
L1,07.03.2020,15:00,Milton Keynes Dons,Doncaster,0,1,A,0,0,D,C Boyeson,12,12,3,3,16,15,4,5,1,3,0,0,2.6,3.4,2.7
L1,07.03.2020,15:00,Southend,Bristol Rvs,3,1,H,1,0,H,J Oldham,14,10,4,3,12,16,8,6,1,2,0,0,3.1,3.4,2.3
L1,07.03.2020,15:00,Sunderland,Gillingham,2,2,D,0,0,D,A Coggins,13,14,6,6,8,14,9,6,1,3,0,0,1.83,3.5,4.5
L1,10.03.2020,19:45,Burton,Bolton,2,2,D,1,2,A,T Bramall,16,11,2,4,13,8,7,9,1,1,0,0,1.5,4.33,6.5
L1,10.03.2020,19:45,Portsmouth,Fleetwood Town,2,2,D,1,1,D,D Drysdale,9,9,2,6,13,18,5,10,2,4,0,0,2.0,3.5,3.75
L1,12.09.2020,15:00,Accrington,Peterboro,2,0,H,1,0,H,M Edwards,7,19,4,5,17,15,3,5,1,2,0,0,3.4,3.75,2.05
L1,12.09.2020,15:00,Crewe,Charlton,0,2,A,0,2,A,G Salisbury,19,8,5,4,13,17,4,6,0,2,0,0,2.75,3.5,2.5
L1,12.09.2020,15:00,Fleetwood Town,Burton,2,1,H,1,0,H,M Coy,13,9,5,3,15,12,5,8,2,1,0,1,2.0,3.5,3.75
L1,12.09.2020,15:00,Plymouth,Blackpool,1,0,H,1,0,H,K Johnson,5,19,3,4,9,10,5,7,1,3,0,0,2.55,3.4,2.75
L1,12.09.2020,15:00,Swindon,Rochdale,3,1,H,3,0,H,A Young,11,7,6,2,12,13,4,2,2,1,0,0,1.85,3.8,4.0
L1,13.09.2020,12:00,Ipswich,Wigan,2,0,H,1,0,H,T Bramall,14,10,7,0,13,18,6,6,1,1,0,0,1.57,4.5,4.75
L1,19.09.2020,15:00,AFC Wimbledon,Plymouth,4,4,D,1,2,A,T Kettle,20,23,6,7,17,17,1,11,1,2,0,0,2.6,3.4,2.7
L1,19.09.2020,15:00,Milton Keynes Dons,Lincoln,1,2,A,0,1,A,B Huxtable,12,6,4,4,12,19,5,2,5,3,0,0,2.6,3.4,2.7
L1,19.09.2020,15:00,Oxford,Sunderland,0,2,A,0,0,D,D Drysdale,8,18,1,5,13,17,4,4,1,1,0,0,2.7,3.2,2.7
L1,19.09.2020,15:00,Peterboro,Fleetwood Town,2,1,H,0,0,D,C Sarginson,14,7,3,3,12,17,6,4,2,1,0,0,2.2,3.4,3.3
L1,19.09.2020,15:00,Shrewsbury,Northampton,1,2,A,0,1,A,N Hair,19,11,5,5,8,16,4,3,1,2,0,0,2.15,3.4,3.4
L1,20.09.2020,15:00,Rochdale,Portsmouth,0,0,D,0,0,D,M Salisbury,14,23,3,5,6,8,2,12,1,2,0,0,5.0,4.0,1.66
L1,26.09.2020,15:00,Doncaster,Bristol Rvs,4,1,H,2,1,H,T Kettle,20,8,7,1,15,12,7,2,2,3,0,0,1.9,3.5,4.2
L1,26.09.2020,15:00,Fleetwood Town,AFC Wimbledon,0,1,A,0,1,A,M Salisbury,8,8,2,6,15,17,10,2,2,3,0,0,1.61,4.2,5.25
L1,26.09.2020,15:00,Gillingham,Blackpool,2,0,H,1,0,H,L Swabey,6,13,3,5,17,21,7,4,0,3,0,0,3.2,3.4,2.25
L1,26.09.2020,15:00,Northampton,Hull,0,2,A,0,2,A,A Young,7,8,1,4,20,15,4,4,2,2,0,0,3.5,3.5,2.1
L1,26.09.2020,15:00,Portsmouth,Wigan,1,2,A,0,1,A,A Coggins,17,9,2,3,12,14,8,1,0,2,0,0,1.6,4.0,5.75
L1,26.09.2020,15:00,Swindon,Burton,4,2,H,3,1,H,K Johnson,9,8,8,2,11,16,5,5,3,0,0,0,2.37,3.4,3.0
